Difference of "all_files" between "1.1.5" and "1.1.7".
Changed file "behavior_packs/vanilla/trading/farmer_trades.json" from "20844dad7cb0ba31e6c29785d49b45f3b789ab0d" to "8db2dd38911c53951b7d58c201cc341482319277".
Changed file "behavior_packs/vanilla/trading/fisherman_trades.json" from "c6c0da4baca069f1e66a6ba99abe1eed44da75fa" to "328f492df3b214675c97f1197ff4054a01f8e69a".
Changed file "behavior_packs/vanilla/trading/fletcher_trades.json" from "ea09ecb646d05e2a184b0bfc79283f1773d26f23" to "e551949ef6788d52cc3a6904e033490b9341ce93".
Changed file "behavior_packs/vanilla/trading/leather_worker_trades.json" from "0711f60fa9b4f6e905ecff790c86cc733060f8b5" to "55fd12edee362d0dffb3580a5ebe8e83958460ee".
Changed file "behavior_packs/vanilla/trading/librarian_trades.json" from "2441691b57fe9b78668b71236463876b8a84e369" to "14912ec76077bfc9edb0054b1d5e474606f0b53a".
Changed file "behavior_packs/vanilla/trading/shepherd_trades.json" from "945e30a1eae77a825710bbf789e0de0e4263aaaf" to "5c5cdeadf6b7ba662feb1f0caf104ab216f6b4e6".
Changed file "behavior_packs/vanilla/trading/tool_smith_trades.json" from "d32901baa82a4d6f7f8f8ef439c9a7b16f304e5a" to "529bf3fec10bfa91822f3eb8041e832e2451529a".
Changed file "behavior_packs/vanilla/trading/weapon_smith_trades.json" from "b70379b0ce35822024755477381fa4e86478a59c" to "9387051bcb598a18bf0e5fda3126bbb4ed4e93ca".
Changed file "commands/agent.json" from "e29a9a72b08a634e45fb3d966ce50d3e671592ed" to "b0bfd7d202ae6665f739a37460fb8885aa97f0e4".
Added file "commands/client-only-test.json" of "ab586e18c106c57cf7ce712cfa7419efb406d5eb".
Changed file "commands/client-only.json" from "d5844ed22a7ca543f59ffa426704734a37116ae4" to "4ae57edaae6177a37427ffa3ef3f6868da1e71a1".
Added file "commands/dedicated-test.json" of "97bd4f4f9d39c0a3ca0fae31d8c43f72d558f086".
Changed file "commands/education.json" from "ba54c55f8c31df84060203f6cf0103d9eb35cb03" to "f6dff8e66fa2f71d1e5f2f02e95e2a20e2591ae7".
Added file "commands/pregame-test.json" of "f4ecc81beabff4f49d2cfeb62489b6ecebf9f738".
Changed file "commands/pregame.json" from "8d35922cb79d0a3011aecbec2609338816dabe72" to "253c188a4e48ad32111d733b04474492acbec18e".
Added file "commands/standard-test.json" of "a7aa19656dc45701701baffed713ddcb4182906d".
Changed file "commands/standard.json" from "3599e70feb35b530eaa18671274a16a2fb04d369" to "4b9052d797c25d6164f5b12a5f6ba3957bc6f763".
Changed file "def_action_test.json" from "4d27f2f50b77b3fdaec9c704210be7e09b15469a" to "2f52f5398c74d8741c5ce48c08d924d808a5d4b8".
Removed file "fonts/SegXboxSymbol.ttf" of "5f1880e9b5c74f218ffd22974cb42ddbc0dd4e51".
Removed file "fonts/SegoeWP-Semibold.ttf" of "06c3f8e60df5018ef4a28978ebb17092d84fed06".
Removed file "fonts/SegoeWP.ttf" of "9cdcab69e512c4433e3b8f2366bf477ac2a81d62".
Added file "profanity_filter.wlist" of "1767a4be2ebb2291c94b170f613b273f72910647".
Changed file "resource_packs/education/blocks.json" from "0d2bdac2bd2f665c11883bdc369795cd5a083056" to "b63f7e3f46398abfb8a73882a1497b20f90c14d6".
Changed file "resource_packs/education/manifest.json" from "6ade085dee3dfaa5c52d93701f445232c3dacbc1" to "8064210ce3923f383a6240466ce4516a3969acd4".
Changed file "resource_packs/education/splashes.json" from "690b2e0a673210b9e2bc49f81bf80bfe5c70f741" to "5ce204ab5cc8d8103130470af29e3312f0635ecd".
Changed file "resource_packs/skins/manifest.json" from "9665172fb8d8795463b2745b5e2032119d3e0169" to "982b45344800ac1c243e243ebda9726de27f52d8".
Changed file "resource_packs/skins/skinpacks/Base/base.json" from "b412fe953d5feebefad1e349b1ca3c784b8c67e6" to "fdc0ad371f2feee9dcefc102d89a3372c45a3652".
Changed file "resource_packs/skins/skinpacks/Base/skindefs.json" from "fcf26201868aa46578c338b2a0e094fca70c198a" to "2d45ab9af12ce65381137ba0dc094984265d0333".
Changed file "resource_packs/skins/skinpacks/Biome2/biomesettlers2.json" from "12a055fe1c6f17422f7adfd3851e5b3e864f5eac" to "5aca863ba98ab0e745881899b9c9289a05656255".
Changed file "resource_packs/skins/skinpacks/CampfireTales/CampfireTales.json" from "be784cd88bd111e7f9de4f1068c1cf0e31f0680a" to "0ea150ff98262802745424bcca9fa9f504ea45ef".
Changed file "resource_packs/skins/skinpacks/Festive/Festive.json" from "e733c7fc821b05d067536467dbdddf671833c563" to "906f17f00fb5b7aa2e6eee8151c79bbd6e1ed38c".
Changed file "resource_packs/skins/skinpacks/JTTW/JTTW.json" from "06ca4b1672b193179b54913e6c37a1b05fff5896" to "48ccd2aeea1d2e2e559ec2462f687596fbe5c5fc".
Changed file "resource_packs/skins/skinpacks/Redstone/redstone.json" from "b51aede142f26b22eb65faacd1283c533129d0fc" to "4104c814ccf6fb0e0300411b32a5e801411143dc".
Changed file "resource_packs/skins/skinpacks/StoryMode/storymode.json" from "73c130dbd240bea88192404f9fb6c9fae3b54f5e" to "213fbabbcd4726c2491d38d65c4cdd2c2599799e".
Changed file "resource_packs/skins/skinpacks/Villains/villains.json" from "3b2823eec584a97a71036a778ff066ab44f0d840" to "d152bc68e854e2af5913e8187f5cef5449d46529".
Changed file "resource_packs/skins/skinpacks/skins.json" from "4c23a25e3ccf339f658d69000a4af8fc774c4a6f" to "359ac83848d7ed686e2d9f80de835661359c3d8e".
Changed file "resource_packs/vanilla/blocks.json" from "f978af6aece71e190b07004dccd69ce5cee24cca" to "c84e688a63605e47d439d47e00175599f179a1bc".
Changed file "resource_packs/vanilla/credits/end.txt" from "9eda5c940ce5d240278fc29bcc58d27a2520b8f5" to "680b0f8b2d58264fd6e4cdcd3808a97cd0a03b60".
Changed file "resource_packs/vanilla/items_client.json" from "f54d53a5fd454aefdbb1f587795ed8b48a8ddf9a" to "dc6676cf84158f518c48964361dca093793ccd18".
Changed file "resource_packs/vanilla/items_offsets_client.json" from "c63c5916131fb7b0fd669dcc3954763b5d13ebaa" to "e4e392ac5589be8eae6e2483a1f91e57821e7f14".
Changed file "resource_packs/vanilla/manifest.json" from "818042d2e2869779bd5e488aef4e8459bd2cdead" to "35f8353370d5b0e746d55e05d50cb2a4e83f62a4".
Changed file "resource_packs/vanilla/manifest_publish.json" from "b4674568e5678b9bb8229e58153da72349714d1b" to "0eeb0544658c0a69ec87003ac33886134c65d9b7".
Changed file "resource_packs/vanilla/materials/common.json" from "3040acb6e7706c3aa0648b786c47bbb36de6bd42" to "96d9a59a1cd75206e4687421574acb17941ad808".
Changed file "resource_packs/vanilla/materials/entity.material" from "3d838aadad0cc22676456d558c0609a340ead028" to "35993654062b3aebce3497a5868df73591297c8e".
Changed file "resource_packs/vanilla/materials/fancy.json" from "ab23c49e884bc8e1cb1a9e3032d04ccdfd1bbe67" to "13cb17708ebb2b8f21b645f81f3b4046f899b5a4".
Changed file "resource_packs/vanilla/materials/fancy.material" from "02ed2264ac0882dc93d5fa5ed5a9c932cfbbffd3" to "31f638ab003831c55a9cb4a6f0d7e849a8ecc987".
Changed file "resource_packs/vanilla/materials/hologram.material" from "10ec53394322f1ebfd80f31c925353a1d3e64a11" to "e866644df4ae43e30f16081872b880daa1176d47".
Changed file "resource_packs/vanilla/materials/particles.material" from "952e2c14d33d259d0bc4784b0157edb47e94518d" to "277412b4a17851ac3809f9f702d44d897f391c12".
Changed file "resource_packs/vanilla/materials/portal.material" from "0711addaa3d3723c6bc3f0c25654983038a5bc83" to "ac4649fb519296988e3fce2d7d3a5ecac6acc1a4".
Changed file "resource_packs/vanilla/materials/sad.json" from "1d0bedfc2116642365fa2329f7b563bfe5975708" to "0ea087fa0b1d8d7329116ca6239afe856b481589".
Changed file "resource_packs/vanilla/materials/sad.material" from "ee01cc210fda95de39ff981e7a4bdaea190702ae" to "87426afcd1dfeec0a7aa74ced30076dfe4cc5802".
Changed file "resource_packs/vanilla/materials/shadows.material" from "10d156fcdc5438ad064f78aa755ae310d0c475dd" to "0c6dc8b94229e1d352414e5842d12f31fe83a054".
Changed file "resource_packs/vanilla/materials/sky.material" from "1672c44c1dd92b9a843d94ed489033720d62d053" to "3c14f866c35392e45f831b989a78a8222fbf914f".
Changed file "resource_packs/vanilla/materials/terrain.material" from "a6dad0f5b11b0359020975baf086fc3ff7e04fbf" to "a2b4fa70e6e0461a0b0e22acd45fc408120471bd".
Changed file "resource_packs/vanilla/materials/ui.material" from "c7a3fa18e772842711b7c0904bf94e250b3cac78" to "7aaa32a9a6f84ca222e8be2958b030fb24e7cdab".
Changed file "resource_packs/vanilla/materials/ui3D.material" from "66755b14c1034d1d0886898272755fff8e0dbf16" to "deb95abac14f5a3db476f5dd1dd8eda1a7a9ed9c".
Changed file "resource_packs/vanilla/models/mobs.json" from "164c3392e20fa4a87396e6c8d3e31fbd990b4616" to "5c3ff7bbc1464ffad613cc9270317bff6de314d4".
Changed file "resource_packs/vanilla/shaders/cloud.vertex" from "9b4a9d9ec99239a8196be6a2fdb578f1f9600de6" to "f5d59117dc2f8f4d1bd6ce44ee6e91ad7d2b1021".
Changed file "resource_packs/vanilla/shaders/color.fragment" from "8220f30f0c3e5d080cac2bd5e5ed29d3482eb8f1" to "8013b087e2d9bafa781b12dfd13c20cd86a0806b".
Changed file "resource_packs/vanilla/shaders/color.vertex" from "2ac25fa5bdf0d7266319b36b4a755b094e4b5984" to "2c31a8a2c3337f5653681ed7a7e36e58dfec1db7".
Changed file "resource_packs/vanilla/shaders/color_ex.fragment" from "49d2439dbd5bfeb3aff0e7ac92af74da25e6bef0" to "a2be42293bda4a43b6ea871df45dac07a826f5f5".
Changed file "resource_packs/vanilla/shaders/color_grayscale.fragment" from "c9065d9573184d95bf99fe955fdba3bfab5e7bbc" to "097da9e9d402b5fa5b5428f068cfebf3cb82f7c3".
Changed file "resource_packs/vanilla/shaders/color_texture.fragment" from "9417225ceba02aaecdc9c831dcf7d9ea0faaf64c" to "4fb1d7b82f126c08e81d12aef3a91d9157330a2d".
Changed file "resource_packs/vanilla/shaders/color_uv.vertex" from "279413734adc1ca305da7bd36e6d9bb2d9fed537" to "02cb74d3e18e15fa1a042ced97a75300c476d44d".
Changed file "resource_packs/vanilla/shaders/current_color.fragment" from "f5ee00b4b1ac9d83e347ac3eb2e1da3886c5eeb2" to "ea1b855688adb685ebfdbd5664fb483223aeecd3".
Changed file "resource_packs/vanilla/shaders/end_portal.fragment" from "4a6265a437ef7b097387dfb8dd8f05326f60f3d0" to "2f4fc388d32ba99709a8c476a37588c2be77e376".
Changed file "resource_packs/vanilla/shaders/end_portal.vertex" from "cf33d82ba51d9c6e7a17d5f76b4c04b0abfb4961" to "a113bc7d0be3d395468922170bbe628f0c651e63".
Changed file "resource_packs/vanilla/shaders/entity.fragment" from "8101ef74bc8b49bda1adb49f27fa850efb49266b" to "35f413aed773b62657e8e4c9614d1d25f8d13ad6".
Changed file "resource_packs/vanilla/shaders/entity.vertex" from "9730277cbdd4625f44103bdb0077e0ca0c6448e7" to "dc41baa6ee52f1db20e83284ed38b5331690b8fa".
Changed file "resource_packs/vanilla/shaders/entity_multitexture.fragment" from "174ae00a4251964e4bec6b1c71d8dd66fc1ef74c" to "1335f39026d544248a3c1c06c3b93ce959e8bf09".
Changed file "resource_packs/vanilla/shaders/flat_white.fragment" from "0086a6c88192f7247760d9f078464827f931f7ba" to "ae3e3f636af49e132fdfeb0119832c0a2c9a97f6".
Changed file "resource_packs/vanilla/shaders/hologram_texture_stereo.fragment" from "144f8ae06935183329196cf3549707edf6654816" to "e284f0c929b79c4a482983265d1e4d03e0340fe5".
Changed file "resource_packs/vanilla/shaders/iteminhand.fragment" from "764eeddce703adf248e35c5db1b7b0f90dca9e26" to "a0045f04f3575eda4a8e39d4339713effa6201c5".
Changed file "resource_packs/vanilla/shaders/levelstage_copy_vr.fragment" from "05b5cc42b75a56d93db1516321f4d577b6a1e588" to "34cf854a0efe76f32ddaa87463637dc00a83907f".
Changed file "resource_packs/vanilla/shaders/normal_as_color.vertex" from "4eda3e745c7d308c37de47535796e3965e722abe" to "c4e3404bbb24daaefa69295106cb9a1c61e5b63a".
Changed file "resource_packs/vanilla/shaders/placeholder.fragment" from "e9a76bd78bef5ff61138a7d1fdd757e0622918fc" to "a6c90c473f2fa7c5b3201ca24703404a36ab4b14".
Changed file "resource_packs/vanilla/shaders/placeholder.vertex" from "82b1a227dace6e224530a6c95bbeaa2a7c5c84b1" to "55af8c7f8b5c88350a7c868b31f58bc4ccc1dc7a".
Changed file "resource_packs/vanilla/shaders/position.vertex" from "8153795b1689ae114c1fa0f6dfc26ce05a6839c2" to "4fd0e43d59d79c6bd2fb2363eaf6c4271d0b9b48".
Changed file "resource_packs/vanilla/shaders/rain_snow.fragment" from "90bc5b2fb10a25e856bebe38e3b09def7b31ec0a" to "c088140f11767ff50253badd4a6bd49a3e84c4ae".
Changed file "resource_packs/vanilla/shaders/rain_snow.vertex" from "28d1094eddc5e106aa724e80183c5cb2a7038d5b" to "eb9cbc095d393f52adc32c560ea5065250d6da93".
Changed file "resource_packs/vanilla/shaders/renderchunk.fragment" from "3b58e0b20ea30ba623d76674ddb052ee65f441be" to "e2df9b4773d7133356a51053a00e0fb6c89852b7".
Changed file "resource_packs/vanilla/shaders/renderchunk.vertex" from "c78d6f9d6d1f4cd25c76e7db0899e24d152f4284" to "de0e0969aa6d78dfd78b41ddb2ecbdef1ad9d6ef".
Changed file "resource_packs/vanilla/shaders/shadow_stencil_overlay.fragment" from "dafa948ba061cac69e57f31caf2546ed81152a33" to "b61eca82e4ff0c97410ced6ebc80560fb9865139".
Changed file "resource_packs/vanilla/shaders/sky.vertex" from "4d2bc04c2f9dcdf23edf9d209f7a0b5a96260729" to "d7e9b4bd04ed028f06c1aa7008741ce6eb1fa419".
Changed file "resource_packs/vanilla/shaders/stars.fragment" from "d46bb81a5e98eb31ee8cfbb73b0eb0eebf2068e8" to "6940914d9f88bd07c8593b84c14f4b9319074ddf".
Changed file "resource_packs/vanilla/shaders/text.fragment" from "7ff97f410632250f41d0126a6396a215606756c5" to "bf7c2c1348b7abb780c05bf8b09d0fbef453d7e4".
Changed file "resource_packs/vanilla/shaders/texture.fragment" from "30d9d08ef4a78c77e66d5b3b574265d559b6d958" to "54a26b2e46b6e181fce657c01c7b167a9ba16377".
Changed file "resource_packs/vanilla/shaders/texture_blend.fragment" from "0d863620643505ddc85d8c654656efbd89bd06f8" to "dd6b58a7a27eb956795d1449ca71799d9691b891".
Changed file "resource_packs/vanilla/shaders/texture_ccolor.fragment" from "b88cbc3fa82d3c089684b6a7c79985c30345b8cb" to "12ce2074c10562d53f37d710c95a4222a6d79a81".
Changed file "resource_packs/vanilla/shaders/texture_cutout.fragment" from "876a21c646055490d40a048b6c1bfb3d1dd802ff" to "aeb1b399ce7fba2331379c841fefb25b0e21a1b5".
Changed file "resource_packs/vanilla/shaders/util.h" from "f496c1694e40def28c02ed0ca3aa6d8d6f30c500" to "7d1deabab8ab00986f7afe69b5b9a65c658ed271".
Changed file "resource_packs/vanilla/shaders/uv.vertex" from "9f2ed58c485c65e4c6998d34903d3c8dd107cd21" to "8c656f720329a38221d35ef0c6d50e05fc429969".
Changed file "resource_packs/vanilla/shaders/uv_as_color.fragment" from "ad7b1a6fb77aba8bc7ff5f28db9450c055bf3992" to "84c5a33743f0efbc64b740b4dd5b7f3a137b2319".
Changed file "resource_packs/vanilla/shaders/uv_blend.vertex" from "43f7cb1b417e10f23554ab72ad60e898574fe2c0" to "f18964cb4f0c80c1e0cd4aba2275193951353ed1".
Changed file "resource_packs/vanilla/shaders/uv_blend_flipbook.vertex" from "1045e050e72f7d687856a2c6d34703dd6fb91f7c" to "9d1237594ecece40f853d86f4694516980b9cb0d".
Changed file "resource_packs/vanilla/shaders/uv_repeat.vertex" from "5a87a6360a843a7c2b28f7eb74bb20c8e29855d5" to "55d61937d4bc163fc7de962f5a74240aed223a1f".
Changed file "resource_packs/vanilla/shaders/uv_scale.vertex" from "e3e949bfda3a9f7d48c23a6888bf183e4bc89c07" to "065a66819df723c3485a8c68266490c11a0609f4".
Changed file "resource_packs/vanilla/shaders/uv_selection_overlay.vertex" from "d379b408d099986699425df0171f22a607ef8211" to "6214b470ac735584ed68c9df3c85055482f3d043".
Changed file "resource_packs/vanilla/shaders/weather.fragment" from "35292a4799b79e0434056a817e889571466e188c" to "8c24ac37d86a0f7c5602b1fce55270b18cbe56be".
Changed file "resource_packs/vanilla/shaders/weather.vertex" from "3d5e8eb5f06b9855f64fd90617f73ba6c12393a3" to "d2dbcc6e2926133a41a110538dda789c7c386c0d".
Changed file "resource_packs/vanilla/sounds.json" from "b98c433d36e2acd214c33c3e78900d6f88557214" to "1b8d5f7094ea21bd54b7b429aa6c4c2fc8f1ff5f".
Changed file "resource_packs/vanilla/sounds/sound_definitions.json" from "4ba47ebd444ecafd3ed28c7385de6e17ab22bb88" to "4e2a8bfe90c44dd763074836418db69be764a82d".
Changed file "resource_packs/vanilla/splashes.json" from "9c374a6853dfa2a97c83dad021732a75a3851424" to "079241fd3aac2861f7dc528c2411453f546a1658".
Changed file "resource_packs/vanilla/texts/bg_BG.lang" from "f43be8b583740f9b049bd8481903b5e160450784" to "cb6a1a0e3de41f38821ee6ad61a44253fb23f19a".
Changed file "resource_packs/vanilla/texts/cs_CZ.lang" from "60b58e0e1ad25a9e47def2a7650f06cc0aad047c" to "c1c07cf0c124a8350a9629e0c30a9aaa0b7e056c".
Changed file "resource_packs/vanilla/texts/da_DK.lang" from "4bf580673c0017604cc05c3c9a315721655f1253" to "9397167b3b2c8e229b4a7e66bf2746cfbb3cfaa1".
Changed file "resource_packs/vanilla/texts/de_DE.lang" from "4d3b5b0e13995553df62ba9f4c0ac9bc08decf53" to "dad9222b4de9aa937e3886008f2405a01e1aaec6".
Changed file "resource_packs/vanilla/texts/el_GR.lang" from "a8d6f516bca487679adfa7199493f8eb54ac4a80" to "6f505ed8c80cedf21d40d1e9467650012c90d562".
Changed file "resource_packs/vanilla/texts/en_GB.lang" from "48d6ba459d63d8079dc4d087789ac50cc664b23f" to "b4084ccd312d47baafc1f5aad57f1f43266a3817".
Changed file "resource_packs/vanilla/texts/en_US.lang" from "54c450327f0cbcd73db5c93ab36828d67da38c47" to "75f23878b48d01a48c983fd2351c45836e317db4".
Changed file "resource_packs/vanilla/texts/es_ES.lang" from "ef57b384a4e18e7822ce42a290b363b1516e5d06" to "eefc15924e0406ed3007627d290ee5a4ae34fcc7".
Changed file "resource_packs/vanilla/texts/es_MX.lang" from "a35306bfeb04d99e57b6cd179c088fc1495249a1" to "a29537f24891f81fd004645ea5d53b2a69d03c3e".
Changed file "resource_packs/vanilla/texts/fi_FI.lang" from "8bbb4b0c8aa2b8b84b50fe4c2a9b65267738db6c" to "1b2ec367aba394ea1302f198735aa667f998e617".
Changed file "resource_packs/vanilla/texts/fr_CA.lang" from "aed9fdad1acaed3e370455c0fcb475d8e653af24" to "a5c5aaa38294f79a2596b9321bf35f9ae1f642a1".
Changed file "resource_packs/vanilla/texts/fr_FR.lang" from "4b1947d924d8cc5cf60283a0d5596a09eac1b73b" to "58e3d1b3ae0dce8a5ecb95501b72bb19c75d6c57".
Changed file "resource_packs/vanilla/texts/hu_HU.lang" from "8e70c0ee37dedb3a7598f51733032828bb6d52b1" to "7f251cdbf95a1463217420ff6ec50e7747554f58".
Changed file "resource_packs/vanilla/texts/id_ID.lang" from "437cecfba25cf5ad06eb0be54b484d4a52d1574e" to "00e30898b673b57d6897912df37869ab5a53462b".
Changed file "resource_packs/vanilla/texts/it_IT.lang" from "6f56c96210591a64f124a5435b32c51ad54366c5" to "6956a9fcd721768737e961b9fa6eef044c1a68ea".
Changed file "resource_packs/vanilla/texts/ja_JP.lang" from "55bfbc5f4f6f0e10035d07cdb02a3cabc24a6ba1" to "772a28875661ec38011c54651df4c828ce8affb5".
Changed file "resource_packs/vanilla/texts/ko_KR.lang" from "08cda1fc6ff0e9b8be853c494c090e0ea5b2ecb2" to "67b6f57739835bfb07fafafcbbb6d878653f630e".
Changed file "resource_packs/vanilla/texts/language_names.json" from "d6a45e9fbde7c9a4b78fe7b4bd4c6b30a9466f26" to "076def6c92c045fc12a52639c2471edc3a9d3af3".
Changed file "resource_packs/vanilla/texts/languages.json" from "7ce614e7e2b1f5040dcc2680ae089d67de5c3520" to "c0104a02a40f744c86bb3e031af035b002933980".
Changed file "resource_packs/vanilla/texts/nb_NO.lang" from "28c8ab44489147e60bae370bf4b77a2e10c5d52e" to "78a41ee9326117f6bff34ba24b5609f18785f79e".
Changed file "resource_packs/vanilla/texts/nl_NL.lang" from "9fc8de4f1ec886151df7452d1d181552fbd8ee05" to "08f2f52e8fdca9b9e3788422d2388b66150d2cab".
Changed file "resource_packs/vanilla/texts/pl_PL.lang" from "d3cc7cbe4e11d09d463265fba8418ec6e4a2bcc4" to "75e49929bb6f63c5b8f57ffe654296cdf51976cf".
Changed file "resource_packs/vanilla/texts/pt_BR.lang" from "6406c9d190c3880101a52650b36e74bd8a415429" to "e16503660241fa7ae22fee99e56c1084d5f47c77".
Changed file "resource_packs/vanilla/texts/pt_PT.lang" from "a275fad537c29987c9e0f63cd92a109644a40e40" to "caf97f51acabc61ef8494ff56971b4965db794b4".
Changed file "resource_packs/vanilla/texts/ru_RU.lang" from "da6e1a86cfb7576b45ee08e43f290e24f864e608" to "f1a0562da854a6e05a23b8bc00971fbd607649f9".
Changed file "resource_packs/vanilla/texts/sk_SK.lang" from "e5830fc2f8d90665d512b2dfc3ec563a882a5298" to "b27002ce2948a5157383f0bccc3f90c1f4eff8b2".
Changed file "resource_packs/vanilla/texts/sv_SE.lang" from "f422f964abcbe77dd2c1e1ca3c810cfcef53be72" to "566dc150427a1ea030229e75c7dfec79aa586a5d".
Changed file "resource_packs/vanilla/texts/tr_TR.lang" from "4ac8cdb79f5d522e6bd587b32ee5e2894f196519" to "ce64dc829dbc5d56fb5daf896ac22a68a0b79a49".
Changed file "resource_packs/vanilla/texts/uk_UA.lang" from "d4c7303ffa7bddaabfdf619c4b9b12d246c36478" to "6ba3deb0f82e0648659dd081228997c91b5467b5".
Changed file "resource_packs/vanilla/texts/zh_CN.lang" from "da4667e3916069f38e0dd1463729e59a4c469f94" to "cd2b1bc8d1832c9fc531bd552aa9d6146783e419".
Changed file "resource_packs/vanilla/texts/zh_TW.lang" from "95a439878f0bdc5e6312ee3475e7938b58927d70" to "2a8c651856348adb673da54e0aaf7687c4e77750".
Changed file "resource_packs/vanilla/textures/flipbook_textures.json" from "05bb403e0ed163d8bd70556c6252f56894f68a05" to "395db44fa6252d4240949f7232eed278974aeb23".
Changed file "resource_packs/vanilla/textures/item_texture.json" from "afb3646d4e7d932fd287936686eeb32522cf498a" to "ae7d9f971d40f9df738965086286c833be7e95eb".
Changed file "resource_packs/vanilla/textures/terrain_texture.json" from "041df40a31acf31ffe3368468cebf8e30ba9475a" to "67066ecdd5f5ded36d233d0b9b761e763aab697a".
Changed file "resource_packs/vanilla/textures/textures_list.json" from "28bca90a6b302a2622b8fba2c9e55162ba4b29f2" to "0681041148f8a6ffe92cddfef2ce8048cc92ca76".
Changed file "resource_packs/vanilla/ui/_ui_defs.json" from "6e54ece3782051bf37712ecc268e7d633adee6e1" to "c6c9fb072dd0811e27c3aeeda8843d40677ff54a".
Changed file "resource_packs/vanilla/ui/achievement_screen.json" from "3945e37ea09c3213662f7d7db9a51d6760a0bfaa" to "4112653a7832030c2d5507f943b7f6067efecb4f".
Changed file "resource_packs/vanilla/ui/add_external_server_screen.json" from "5d5cb62f6e7c5f6bf5aca784d62e86de29628131" to "65e2e83d83ea2318e04f3185d11be98f4f196215".
Changed file "resource_packs/vanilla/ui/anvil_screen.json" from "4d8c145fd1373f463385b907e74be7f76fba90fd" to "00feec9cfd15cff8634be4c2bc5e026bbf12d092".
Changed file "resource_packs/vanilla/ui/anvil_screen_pocket.json" from "acba236484edd7c995115c91c261a31e89962c77" to "900cc44362a61fc58b91f086da2a140b8f7a39d6".
Changed file "resource_packs/vanilla/ui/authentication_screen.json" from "6f8a8d26ebcb2dce5ff4fcf292c8315573f35f29" to "8ed045b628c0600922340e45ecacd3e2d4727c6a".
Changed file "resource_packs/vanilla/ui/beacon_screen.json" from "af55f8dbe4133891c79a359f9954a1970038ad50" to "bfc55c30ee308e71aa6b77596319bbcd25873c93".
Changed file "resource_packs/vanilla/ui/beacon_screen_pocket.json" from "1f3e61c471a60bb566b355f89ba02817a30b5f8f" to "4b7d2e58680d8e048750ae8477dcf63ee26ec6a3".
Changed file "resource_packs/vanilla/ui/brewing_stand_screen.json" from "f80a023fe2dfb7f5d86e40f1819df403628081d0" to "7447abfe2f8d35a141063dfc6bb0f8e764097b27".
Changed file "resource_packs/vanilla/ui/brewing_stand_screen_pocket.json" from "d22134dc378bddc9c13ad19eecea9a191f4deb08" to "c3f7e7e660eb54a58bc64e52591ab5c5a8c58ebd".
Changed file "resource_packs/vanilla/ui/chalkboard_screen.json" from "c5cf1510d0c3b5a361e5f15746286b4c3303e3c8" to "288758a49256ddd2c444076b7506da57208ea128".
Changed file "resource_packs/vanilla/ui/chat_screen.json" from "2e4edcacb7c2493197e4a28e8451f78050192e52" to "d719fd1456c3b0c874060e8231fd61b90f57ee51".
Changed file "resource_packs/vanilla/ui/chest_screen.json" from "6d18501994d36612506c8862db3e2f63e5802dbe" to "bef66f6ec5b241df9416ce2b5548ae5f2fb582bb".
Changed file "resource_packs/vanilla/ui/coin_purchase_screen.json" from "457a009c5648dff24574b06c696f2804b82048b4" to "908a8c0d52cac3fa278c10d027a3879835062f4a".
Changed file "resource_packs/vanilla/ui/command_block_screen.json" from "203951b70387e46d3cef4cfca0dd47f3af786003" to "fc80b015839ced1e585a4b6e0fc05491ccaced03".
Changed file "resource_packs/vanilla/ui/convert_purchases_to_xbl_screen.json" from "2e6ff5d2a02fec7df4185e6e6f318a1c23823ad2" to "a9a78751a106970ec54c4bbc77fc797824c4cd22".
Changed file "resource_packs/vanilla/ui/create_world_upsell_screen.json" from "14ccc3b0c075694fcbcd6a5c63d1327832b32da5" to "47167a8266fc83f03aa5dec4dc7431d76c872b68".
Changed file "resource_packs/vanilla/ui/credits_screen.json" from "70036149005763a3a1082c4905e9adf507deacf2" to "fcbac5391241c5962125b8c1edae3888b9b1d9ad".
Changed file "resource_packs/vanilla/ui/death_screen.json" from "4c8fb604463ddf91cd811b11fd3a4a817c5bd7c8" to "3d1a2bcc4d8d48bb63ce8926d44b2caf1cb8e122".
Changed file "resource_packs/vanilla/ui/debug_screen.json" from "d52da31748af56b8ef5d6235ce3b765e38fb087e" to "f261d076cb779f11606b386d2a41cdd261b558aa".
Changed file "resource_packs/vanilla/ui/dev_console_screen.json" from "f7421fcb61053ab37dc29c2ad5a013e1715272cc" to "ae68e47d8a650fcc4f075c80b49fcfe8f6a88e99".
Changed file "resource_packs/vanilla/ui/disconnect_screen.json" from "a455b35ae1157a154448f7c7d7e19551e19c5338" to "53f550412ad8ccd1abef1684129570fd9e4dfb05".
Changed file "resource_packs/vanilla/ui/enchanting_screen.json" from "0f83b140ceaf719ab6bfed449f218773f7ee118f" to "53f7051599fea7c8e70585030901affea0b773cd".
Changed file "resource_packs/vanilla/ui/enchanting_screen_pocket.json" from "d7635b7ac8da2c3f59f293a97a7694749b1877ca" to "769e60227af75e03db38432d1ca73adfacbed6d9".
Changed file "resource_packs/vanilla/ui/file_upload_screen.json" from "a55ccc4bd1d5626a0c9771f48a6a923ca8c3be08" to "a0c2f33abe6a0e8c8f0e80aaa1680630ec954256".
